,bank,ltv,amount,rate,zip,city
3486,Chicago,0.6,146116,0.045,81025,Boone
3487,Chicago,0.6,146116,0.045,81023,Beulah
3488,Chicago,0.6,146116,0.045,81022,Avondale
3489,Chicago,0.6,146116,0.045,81008,Pueblo
3490,Chicago,0.6,146116,0.045,81007,Pueblo
3491,Chicago,0.6,146116,0.045,81006,Pueblo
3492,Chicago,0.6,146116,0.045,81005,Pueblo
3493,Chicago,0.6,146116,0.045,81004,Pueblo
3494,Chicago,0.6,146116,0.045,81003,Pueblo
3495,Chicago,0.6,146116,0.045,81001,Pueblo
3496,Chicago,0.8,206400,0.0413,80498,Silverthorne
3497,Chicago,0.8,206400,0.0413,80424,Breckenridge
3498,Chicago,0.8,206400,0.0413,80497,Silverthorne
3499,Chicago,0.8,206400,0.0413,80435,Dillon
3500,Chicago,0.8,206400,0.0413,80443,Frisco
3501,Indianapolis,0.54,93500,0.0488,80498,Silverthorne
3502,Indianapolis,0.54,93500,0.0488,80424,Breckenridge
3503,Indianapolis,0.54,93500,0.0488,80497,Silverthorne
3504,Indianapolis,0.54,93500,0.0488,80435,Dillon
3505,Indianapolis,0.54,93500,0.0488,80443,Frisco
3506,Des Moines,0.8,67200,0.0438,80860,Victor
3507,Des Moines,0.8,67200,0.0438,80813,Cripple Creek
3508,Des Moines,0.8,67200,0.0438,80814,Divide
3509,Des Moines,0.8,67200,0.0438,80816,Florissant
3510,Des Moines,0.8,67200,0.0438,80863,Woodland Park
3511,Des Moines,0.7,52000,0.0375,80860,Victor
3512,Des Moines,0.7,52000,0.0375,80813,Cripple Creek
3513,Des Moines,0.7,52000,0.0375,80814,Divide
3514,Des Moines,0.7,52000,0.0375,80816,Florissant
3515,Des Moines,0.7,52000,0.0375,80863,Woodland Park
3516,Des Moines,0.8,147200,0.0438,80860,Victor
3517,Des Moines,0.8,147200,0.0438,80813,Cripple Creek
3518,Des Moines,0.8,147200,0.0438,80814,Divide
3519,Des Moines,0.8,147200,0.0438,80816,Florissant
3520,Des Moines,0.8,147200,0.0438,80863,Woodland Park
3521,Atlanta,0.79,200000,0.0438,80743,Otis
3522,Atlanta,0.79,200000,0.0438,80720,Akron
3523,Atlanta,0.79,200000,0.0438,80740,Lindon
3524,Atlanta,0.79,200000,0.0438,80757,Woodrow
3525,Atlanta,0.79,200000,0.0438,80801,Anton
3526,Atlanta,0.79,200000,0.0438,80812,Cope
3527,Cincinnati,0.63,267000,0.0425,80743,Otis
3528,Cincinnati,0.63,267000,0.0425,80720,Akron
3529,Cincinnati,0.63,267000,0.0425,80740,Lindon
3530,Cincinnati,0.63,267000,0.0425,80757,Woodrow
3531,Cincinnati,0.63,267000,0.0425,80801,Anton
3532,Cincinnati,0.63,267000,0.0425,80812,Cope
3533,Cincinnati,0.69,450000,0.045,34638,Land O Lakes
3534,Cincinnati,0.69,450000,0.045,33545,Wesley Chapel
3535,Cincinnati,0.69,450000,0.045,33576,San Antonio
3536,Cincinnati,0.69,450000,0.045,34691,Holiday
3537,Cincinnati,0.69,450000,0.045,34690,Holiday
3538,Cincinnati,0.69,450000,0.045,34679,Aripeka
3539,Cincinnati,0.69,450000,0.045,34669,Hudson
3540,Cincinnati,0.69,450000,0.045,34668,Port Richey
3541,Cincinnati,0.69,450000,0.045,34667,Hudson
3542,Cincinnati,0.69,450000,0.045,34655,New Port Richey
3543,Cincinnati,0.69,450000,0.045,34654,New Port Richey
3544,Cincinnati,0.69,450000,0.045,34653,New Port Richey
3545,Cincinnati,0.69,450000,0.045,34652,New Port Richey
3546,Cincinnati,0.69,450000,0.045,34639,Land O Lakes
3547,Cincinnati,0.69,450000,0.045,34637,Land O Lakes
3548,Cincinnati,0.69,450000,0.045,34610,Spring Hill
3549,Cincinnati,0.69,450000,0.045,33523,Dade City
3550,Cincinnati,0.69,450000,0.045,33525,Dade City
3551,Cincinnati,0.69,450000,0.045,33540,Zephyrhills
3552,Cincinnati,0.69,450000,0.045,33541,Zephyrhills
3553,Cincinnati,0.69,450000,0.045,33542,Zephyrhills
3554,Cincinnati,0.69,450000,0.045,33543,Wesley Chapel
3555,Cincinnati,0.69,450000,0.045,33544,Wesley Chapel
3556,Dallas,0.95,182400,0.0438,33854,Lakeshore
3557,Dallas,0.95,182400,0.0438,33856,Nalcrest
3558,Dallas,0.95,182400,0.0438,33859,Lake Wales
3559,Dallas,0.95,182400,0.0438,33860,Mulberry
3560,Dallas,0.95,182400,0.0438,33867,River Ranch
3561,Dallas,0.95,182400,0.0438,33868,Polk City
3562,Dallas,0.95,182400,0.0438,33877,Waverly
3563,Dallas,0.95,182400,0.0438,33880,Winter Haven
3564,Dallas,0.95,182400,0.0438,33881,Winter Haven
3565,Dallas,0.95,182400,0.0438,33884,Winter Haven
3566,Dallas,0.95,182400,0.0438,33898,Lake Wales
3567,Dallas,0.95,182400,0.0438,33897,Davenport
3568,Dallas,0.95,182400,0.0438,33896,Davenport
3569,Dallas,0.95,182400,0.0438,34759,Kissimmee
3570,Dallas,0.95,182400,0.0438,33801,Lakeland
3571,Dallas,0.95,182400,0.0438,33803,Lakeland
3572,Dallas,0.95,182400,0.0438,33805,Lakeland
3573,Dallas,0.95,182400,0.0438,33809,Lakeland
3574,Dallas,0.95,182400,0.0438,33810,Lakeland
3575,Dallas,0.95,182400,0.0438,33811,Lakeland
3576,Dallas,0.95,182400,0.0438,33812,Lakeland
3577,Dallas,0.95,182400,0.0438,33813,Lakeland
3578,Dallas,0.95,182400,0.0438,33815,Lakeland
3579,Dallas,0.95,182400,0.0438,33823,Auburndale
3580,Dallas,0.95,182400,0.0438,33827,Babson Park
3581,Dallas,0.95,182400,0.0438,33830,Bartow
3582,Dallas,0.95,182400,0.0438,33837,Davenport
3583,Dallas,0.95,182400,0.0438,33838,Dundee
3584,Dallas,0.95,182400,0.0438,33839,Eagle Lake
3585,Dallas,0.95,182400,0.0438,33841,Fort Meade
3586,Dallas,0.95,182400,0.0438,33843,Frostproof
3587,Dallas,0.95,182400,0.0438,33844,Haines City
3588,Dallas,0.95,182400,0.0438,33847,Homeland
3589,Dallas,0.95,182400,0.0438,33849,Kathleen
3590,Dallas,0.95,182400,0.0438,33850,Lake Alfred
3591,Dallas,0.95,182400,0.0438,33851,Lake Hamilton
3592,Dallas,0.95,182400,0.0438,33853,Lake Wales
3593,Dallas,0.95,182400,0.0438,33855,Indian Lake Estates
3594,Dallas,0.44,64500,0.0463,33854,Lakeshore
3595,Dallas,0.44,64500,0.0463,33856,Nalcrest
3596,Dallas,0.44,64500,0.0463,33859,Lake Wales
3597,Dallas,0.44,64500,0.0463,33860,Mulberry
3598,Dallas,0.44,64500,0.0463,33867,River Ranch
3599,Dallas,0.44,64500,0.0463,33868,Polk City
3600,Dallas,0.44,64500,0.0463,33877,Waverly
3601,Dallas,0.44,64500,0.0463,33880,Winter Haven
3602,Dallas,0.44,64500,0.0463,33881,Winter Haven
3603,Dallas,0.44,64500,0.0463,33884,Winter Haven
3604,Dallas,0.44,64500,0.0463,33898,Lake Wales
3605,Dallas,0.44,64500,0.0463,33897,Davenport
3606,Dallas,0.44,64500,0.0463,33896,Davenport
3607,Dallas,0.44,64500,0.0463,34759,Kissimmee
3608,Dallas,0.44,64500,0.0463,33801,Lakeland
3609,Dallas,0.44,64500,0.0463,33803,Lakeland
3610,Dallas,0.44,64500,0.0463,33805,Lakeland
3611,Dallas,0.44,64500,0.0463,33809,Lakeland
3612,Dallas,0.44,64500,0.0463,33810,Lakeland
3613,Dallas,0.44,64500,0.0463,33811,Lakeland
3614,Dallas,0.44,64500,0.0463,33812,Lakeland
3615,Dallas,0.44,64500,0.0463,33813,Lakeland
3616,Dallas,0.44,64500,0.0463,33815,Lakeland
3617,Dallas,0.44,64500,0.0463,33823,Auburndale
3618,Dallas,0.44,64500,0.0463,33827,Babson Park
3619,Dallas,0.44,64500,0.0463,33830,Bartow
3620,Dallas,0.44,64500,0.0463,33837,Davenport
3621,Dallas,0.44,64500,0.0463,33838,Dundee
3622,Dallas,0.44,64500,0.0463,33839,Eagle Lake
3623,Dallas,0.44,64500,0.0463,33841,Fort Meade
3624,Dallas,0.44,64500,0.0463,33843,Frostproof
3625,Dallas,0.44,64500,0.0463,33844,Haines City
3626,Dallas,0.44,64500,0.0463,33847,Homeland
3627,Dallas,0.44,64500,0.0463,33849,Kathleen
3628,Dallas,0.44,64500,0.0463,33850,Lake Alfred
3629,Dallas,0.44,64500,0.0463,33851,Lake Hamilton
3630,Dallas,0.44,64500,0.0463,33853,Lake Wales
3631,Dallas,0.44,64500,0.0463,33855,Indian Lake Estates
3632,Indianapolis,0.75,262500,0.0475,32563,Gulf Breeze
3633,Indianapolis,0.75,262500,0.0475,32530,Bagdad
3634,Indianapolis,0.75,262500,0.0475,32570,Milton
3635,Indianapolis,0.75,262500,0.0475,32565,Jay
3636,Indianapolis,0.75,262500,0.0475,32566,Navarre
3637,Indianapolis,0.75,262500,0.0475,32571,Milton
3638,Indianapolis,0.75,262500,0.0475,32561,Gulf Breeze
3639,Indianapolis,0.75,262500,0.0475,32583,Milton
3640,Indianapolis,0.65,357500,0.0475,32563,Gulf Breeze
3641,Indianapolis,0.65,357500,0.0475,32530,Bagdad
3642,Indianapolis,0.65,357500,0.0475,32570,Milton
3643,Indianapolis,0.65,357500,0.0475,32565,Jay
3644,Indianapolis,0.65,357500,0.0475,32566,Navarre
3645,Indianapolis,0.65,357500,0.0475,32571,Milton
3646,Indianapolis,0.65,357500,0.0475,32561,Gulf Breeze
3647,Indianapolis,0.65,357500,0.0475,32583,Milton
3648,Indianapolis,0.75,435000,0.0475,32563,Gulf Breeze
3649,Indianapolis,0.75,435000,0.0475,32530,Bagdad
3650,Indianapolis,0.75,435000,0.0475,32570,Milton
3651,Indianapolis,0.75,435000,0.0475,32565,Jay
3652,Indianapolis,0.75,435000,0.0475,32566,Navarre
3653,Indianapolis,0.75,435000,0.0475,32571,Milton
3654,Indianapolis,0.75,435000,0.0475,32561,Gulf Breeze
3655,Indianapolis,0.75,435000,0.0475,32583,Milton
3656,Indianapolis,0.75,277500,0.045,32563,Gulf Breeze
3657,Indianapolis,0.75,277500,0.045,32530,Bagdad
3658,Indianapolis,0.75,277500,0.045,32570,Milton
3659,Indianapolis,0.75,277500,0.045,32565,Jay
3660,Indianapolis,0.75,277500,0.045,32566,Navarre
3661,Indianapolis,0.75,277500,0.045,32571,Milton
3662,Indianapolis,0.75,277500,0.045,32561,Gulf Breeze
3663,Indianapolis,0.75,277500,0.045,32583,Milton
3664,Indianapolis,0.76,453100,0.0513,32563,Gulf Breeze
3665,Indianapolis,0.76,453100,0.0513,32530,Bagdad
3666,Indianapolis,0.76,453100,0.0513,32570,Milton
3667,Indianapolis,0.76,453100,0.0513,32565,Jay
3668,Indianapolis,0.76,453100,0.0513,32566,Navarre
3669,Indianapolis,0.76,453100,0.0513,32571,Milton
3670,Indianapolis,0.76,453100,0.0513,32561,Gulf Breeze
3671,Indianapolis,0.76,453100,0.0513,32583,Milton
3672,Indianapolis,0.41,275000,0.0438,32563,Gulf Breeze
3673,Indianapolis,0.41,275000,0.0438,32530,Bagdad
3674,Indianapolis,0.41,275000,0.0438,32570,Milton
3675,Indianapolis,0.41,275000,0.0438,32565,Jay
3676,Indianapolis,0.41,275000,0.0438,32566,Navarre
3677,Indianapolis,0.41,275000,0.0438,32571,Milton
3678,Indianapolis,0.41,275000,0.0438,32561,Gulf Breeze
3679,Indianapolis,0.41,275000,0.0438,32583,Milton
3680,Indianapolis,0.8,453100,0.0463,32563,Gulf Breeze
3681,Indianapolis,0.8,453100,0.0463,32530,Bagdad
3682,Indianapolis,0.8,453100,0.0463,32570,Milton
3683,Indianapolis,0.8,453100,0.0463,32565,Jay
3684,Indianapolis,0.8,453100,0.0463,32566,Navarre
3685,Indianapolis,0.8,453100,0.0463,32571,Milton
3686,Indianapolis,0.8,453100,0.0463,32561,Gulf Breeze
3687,Indianapolis,0.8,453100,0.0463,32583,Milton
3688,Indianapolis,0.72,453096,0.0475,32563,Gulf Breeze
3689,Indianapolis,0.72,453096,0.0475,32530,Bagdad
3690,Indianapolis,0.72,453096,0.0475,32570,Milton
3691,Indianapolis,0.72,453096,0.0475,32565,Jay
3692,Indianapolis,0.72,453096,0.0475,32566,Navarre
3693,Indianapolis,0.72,453096,0.0475,32571,Milton
3694,Indianapolis,0.72,453096,0.0475,32561,Gulf Breeze
3695,Indianapolis,0.72,453096,0.0475,32583,Milton
3696,Indianapolis,0.79,453100,0.0463,32563,Gulf Breeze
3697,Indianapolis,0.79,453100,0.0463,32530,Bagdad
3698,Indianapolis,0.79,453100,0.0463,32570,Milton
3699,Indianapolis,0.79,453100,0.0463,32565,Jay
3700,Indianapolis,0.79,453100,0.0463,32566,Navarre
3701,Indianapolis,0.79,453100,0.0463,32571,Milton
3702,Indianapolis,0.79,453100,0.0463,32561,Gulf Breeze
3703,Indianapolis,0.79,453100,0.0463,32583,Milton
3704,Indianapolis,0.8,223920,0.0438,32563,Gulf Breeze
3705,Indianapolis,0.8,223920,0.0438,32530,Bagdad
3706,Indianapolis,0.8,223920,0.0438,32570,Milton
3707,Indianapolis,0.8,223920,0.0438,32565,Jay
3708,Indianapolis,0.8,223920,0.0438,32566,Navarre
3709,Indianapolis,0.8,223920,0.0438,32571,Milton
3710,Indianapolis,0.8,223920,0.0438,32561,Gulf Breeze
3711,Indianapolis,0.8,223920,0.0438,32583,Milton
3712,Indianapolis,0.4,453000,0.0525,32563,Gulf Breeze
3713,Indianapolis,0.4,453000,0.0525,32530,Bagdad
3714,Indianapolis,0.4,453000,0.0525,32570,Milton
3715,Indianapolis,0.4,453000,0.0525,32565,Jay
3716,Indianapolis,0.4,453000,0.0525,32566,Navarre
3717,Indianapolis,0.4,453000,0.0525,32571,Milton
3718,Indianapolis,0.4,453000,0.0525,32561,Gulf Breeze
3719,Indianapolis,0.4,453000,0.0525,32583,Milton
3720,Indianapolis,0.8,368000,0.0463,32563,Gulf Breeze
3721,Indianapolis,0.8,368000,0.0463,32530,Bagdad
3722,Indianapolis,0.8,368000,0.0463,32570,Milton
3723,Indianapolis,0.8,368000,0.0463,32565,Jay
3724,Indianapolis,0.8,368000,0.0463,32566,Navarre
3725,Indianapolis,0.8,368000,0.0463,32571,Milton
3726,Indianapolis,0.8,368000,0.0463,32561,Gulf Breeze
3727,Indianapolis,0.8,368000,0.0463,32583,Milton
3728,Indianapolis,0.9,279000,0.045,32563,Gulf Breeze
3729,Indianapolis,0.9,279000,0.045,32530,Bagdad
3730,Indianapolis,0.9,279000,0.045,32570,Milton
3731,Indianapolis,0.9,279000,0.045,32565,Jay
3732,Indianapolis,0.9,279000,0.045,32566,Navarre
3733,Indianapolis,0.9,279000,0.045,32571,Milton
3734,Indianapolis,0.9,279000,0.045,32561,Gulf Breeze
3735,Indianapolis,0.9,279000,0.045,32583,Milton
3736,Indianapolis,0.8,306400,0.0388,32563,Gulf Breeze
3737,Indianapolis,0.8,306400,0.0388,32530,Bagdad
3738,Indianapolis,0.8,306400,0.0388,32570,Milton
3739,Indianapolis,0.8,306400,0.0388,32565,Jay
3740,Indianapolis,0.8,306400,0.0388,32566,Navarre
3741,Indianapolis,0.8,306400,0.0388,32571,Milton
3742,Indianapolis,0.8,306400,0.0388,32561,Gulf Breeze
3743,Indianapolis,0.8,306400,0.0388,32583,Milton
3744,Indianapolis,0.8,220000,0.0488,32563,Gulf Breeze
3745,Indianapolis,0.8,220000,0.0488,32530,Bagdad
3746,Indianapolis,0.8,220000,0.0488,32570,Milton
3747,Indianapolis,0.8,220000,0.0488,32565,Jay
3748,Indianapolis,0.8,220000,0.0488,32566,Navarre
3749,Indianapolis,0.8,220000,0.0488,32571,Milton
3750,Indianapolis,0.8,220000,0.0488,32561,Gulf Breeze
3751,Indianapolis,0.8,220000,0.0488,32583,Milton
3752,Indianapolis,0.85,289000,0.0425,32563,Gulf Breeze
3753,Indianapolis,0.85,289000,0.0425,32530,Bagdad
3754,Indianapolis,0.85,289000,0.0425,32570,Milton
3755,Indianapolis,0.85,289000,0.0425,32565,Jay
3756,Indianapolis,0.85,289000,0.0425,32566,Navarre
3757,Indianapolis,0.85,289000,0.0425,32571,Milton
3758,Indianapolis,0.85,289000,0.0425,32561,Gulf Breeze
3759,Indianapolis,0.85,289000,0.0425,32583,Milton
3760,Indianapolis,0.4,100000,0.045,32563,Gulf Breeze
3761,Indianapolis,0.4,100000,0.045,32530,Bagdad
3762,Indianapolis,0.4,100000,0.045,32570,Milton
3763,Indianapolis,0.4,100000,0.045,32565,Jay
3764,Indianapolis,0.4,100000,0.045,32566,Navarre
3765,Indianapolis,0.4,100000,0.045,32571,Milton
3766,Indianapolis,0.4,100000,0.045,32561,Gulf Breeze
3767,Indianapolis,0.4,100000,0.045,32583,Milton
3768,Indianapolis,0.8,255200,0.0475,32563,Gulf Breeze
3769,Indianapolis,0.8,255200,0.0475,32530,Bagdad
3770,Indianapolis,0.8,255200,0.0475,32570,Milton
3771,Indianapolis,0.8,255200,0.0475,32565,Jay
3772,Indianapolis,0.8,255200,0.0475,32566,Navarre
3773,Indianapolis,0.8,255200,0.0475,32571,Milton
3774,Indianapolis,0.8,255200,0.0475,32561,Gulf Breeze
3775,Indianapolis,0.8,255200,0.0475,32583,Milton
3776,Indianapolis,0.8,276000,0.0438,32563,Gulf Breeze
3777,Indianapolis,0.8,276000,0.0438,32530,Bagdad
3778,Indianapolis,0.8,276000,0.0438,32570,Milton
3779,Indianapolis,0.8,276000,0.0438,32565,Jay
3780,Indianapolis,0.8,276000,0.0438,32566,Navarre
3781,Indianapolis,0.8,276000,0.0438,32571,Milton
3782,Indianapolis,0.8,276000,0.0438,32561,Gulf Breeze
3783,Indianapolis,0.8,276000,0.0438,32583,Milton
3784,Indianapolis,0.8,223920,0.0463,32563,Gulf Breeze
3785,Indianapolis,0.8,223920,0.0463,32530,Bagdad
3786,Indianapolis,0.8,223920,0.0463,32570,Milton
3787,Indianapolis,0.8,223920,0.0463,32565,Jay
3788,Indianapolis,0.8,223920,0.0463,32566,Navarre
3789,Indianapolis,0.8,223920,0.0463,32571,Milton
3790,Indianapolis,0.8,223920,0.0463,32561,Gulf Breeze
3791,Indianapolis,0.8,223920,0.0463,32583,Milton
3792,Indianapolis,0.85,335750,0.0475,32563,Gulf Breeze
3793,Indianapolis,0.85,335750,0.0475,32530,Bagdad
3794,Indianapolis,0.85,335750,0.0475,32570,Milton
3795,Indianapolis,0.85,335750,0.0475,32565,Jay
3796,Indianapolis,0.85,335750,0.0475,32566,Navarre
3797,Indianapolis,0.85,335750,0.0475,32571,Milton
3798,Indianapolis,0.85,335750,0.0475,32561,Gulf Breeze
3799,Indianapolis,0.85,335750,0.0475,32583,Milton
3800,Indianapolis,0.8,447200,0.0475,32563,Gulf Breeze
3801,Indianapolis,0.8,447200,0.0475,32530,Bagdad
3802,Indianapolis,0.8,447200,0.0475,32570,Milton
3803,Indianapolis,0.8,447200,0.0475,32565,Jay
3804,Indianapolis,0.8,447200,0.0475,32566,Navarre
3805,Indianapolis,0.8,447200,0.0475,32571,Milton
3806,Indianapolis,0.8,447200,0.0475,32561,Gulf Breeze
3807,Indianapolis,0.8,447200,0.0475,32583,Milton
3808,Indianapolis,0.88,248500,0.0438,32563,Gulf Breeze
3809,Indianapolis,0.88,248500,0.0438,32530,Bagdad
3810,Indianapolis,0.88,248500,0.0438,32570,Milton
3811,Indianapolis,0.88,248500,0.0438,32565,Jay
3812,Indianapolis,0.88,248500,0.0438,32566,Navarre
3813,Indianapolis,0.88,248500,0.0438,32571,Milton
3814,Indianapolis,0.88,248500,0.0438,32561,Gulf Breeze
3815,Indianapolis,0.88,248500,0.0438,32583,Milton
3816,Indianapolis,0.8,300000,0.0475,32563,Gulf Breeze
3817,Indianapolis,0.8,300000,0.0475,32530,Bagdad
3818,Indianapolis,0.8,300000,0.0475,32570,Milton
3819,Indianapolis,0.8,300000,0.0475,32565,Jay
3820,Indianapolis,0.8,300000,0.0475,32566,Navarre
3821,Indianapolis,0.8,300000,0.0475,32571,Milton
3822,Indianapolis,0.8,300000,0.0475,32561,Gulf Breeze
3823,Indianapolis,0.8,300000,0.0475,32583,Milton
3824,Indianapolis,0.9,140400,0.0438,32563,Gulf Breeze
3825,Indianapolis,0.9,140400,0.0438,32530,Bagdad
3826,Indianapolis,0.9,140400,0.0438,32570,Milton
3827,Indianapolis,0.9,140400,0.0438,32565,Jay
3828,Indianapolis,0.9,140400,0.0438,32566,Navarre
3829,Indianapolis,0.9,140400,0.0438,32571,Milton
3830,Indianapolis,0.9,140400,0.0438,32561,Gulf Breeze
3831,Indianapolis,0.9,140400,0.0438,32583,Milton
3832,Indianapolis,0.8,273600,0.0438,32563,Gulf Breeze
3833,Indianapolis,0.8,273600,0.0438,32530,Bagdad
3834,Indianapolis,0.8,273600,0.0438,32570,Milton
3835,Indianapolis,0.8,273600,0.0438,32565,Jay
3836,Indianapolis,0.8,273600,0.0438,32566,Navarre
3837,Indianapolis,0.8,273600,0.0438,32571,Milton
3838,Indianapolis,0.8,273600,0.0438,32561,Gulf Breeze
3839,Indianapolis,0.8,273600,0.0438,32583,Milton
3840,Indianapolis,0.8,278400,0.045,32563,Gulf Breeze
3841,Indianapolis,0.8,278400,0.045,32530,Bagdad
3842,Indianapolis,0.8,278400,0.045,32570,Milton
3843,Indianapolis,0.8,278400,0.045,32565,Jay
3844,Indianapolis,0.8,278400,0.045,32566,Navarre
3845,Indianapolis,0.8,278400,0.045,32571,Milton
3846,Indianapolis,0.8,278400,0.045,32561,Gulf Breeze
3847,Indianapolis,0.8,278400,0.045,32583,Milton
3848,Indianapolis,0.8,256800,0.0438,32563,Gulf Breeze
3849,Indianapolis,0.8,256800,0.0438,32530,Bagdad
3850,Indianapolis,0.8,256800,0.0438,32570,Milton
3851,Indianapolis,0.8,256800,0.0438,32565,Jay
3852,Indianapolis,0.8,256800,0.0438,32566,Navarre
3853,Indianapolis,0.8,256800,0.0438,32571,Milton
3854,Indianapolis,0.8,256800,0.0438,32561,Gulf Breeze
3855,Indianapolis,0.8,256800,0.0438,32583,Milton
3856,Indianapolis,0.59,453100,0.0438,32563,Gulf Breeze
3857,Indianapolis,0.59,453100,0.0438,32530,Bagdad
3858,Indianapolis,0.59,453100,0.0438,32570,Milton
3859,Indianapolis,0.59,453100,0.0438,32565,Jay
3860,Indianapolis,0.59,453100,0.0438,32566,Navarre
3861,Indianapolis,0.59,453100,0.0438,32571,Milton
3862,Indianapolis,0.59,453100,0.0438,32561,Gulf Breeze
3863,Indianapolis,0.59,453100,0.0438,32583,Milton
3864,Indianapolis,0.8,388000,0.04,32563,Gulf Breeze
3865,Indianapolis,0.8,388000,0.04,32530,Bagdad
3866,Indianapolis,0.8,388000,0.04,32570,Milton
3867,Indianapolis,0.8,388000,0.04,32565,Jay
3868,Indianapolis,0.8,388000,0.04,32566,Navarre
3869,Indianapolis,0.8,388000,0.04,32571,Milton
3870,Indianapolis,0.8,388000,0.04,32561,Gulf Breeze
3871,Indianapolis,0.8,388000,0.04,32583,Milton
3872,Indianapolis,0.8,271200,0.045,32563,Gulf Breeze
3873,Indianapolis,0.8,271200,0.045,32530,Bagdad
3874,Indianapolis,0.8,271200,0.045,32570,Milton
3875,Indianapolis,0.8,271200,0.045,32565,Jay
3876,Indianapolis,0.8,271200,0.045,32566,Navarre
3877,Indianapolis,0.8,271200,0.045,32571,Milton
3878,Indianapolis,0.8,271200,0.045,32561,Gulf Breeze
3879,Indianapolis,0.8,271200,0.045,32583,Milton
3880,Pittsburgh,0.8,450400,0.0488,32563,Gulf Breeze
3881,Pittsburgh,0.8,450400,0.0488,32530,Bagdad
3882,Pittsburgh,0.8,450400,0.0488,32570,Milton
3883,Pittsburgh,0.8,450400,0.0488,32565,Jay
3884,Pittsburgh,0.8,450400,0.0488,32566,Navarre
3885,Pittsburgh,0.8,450400,0.0488,32571,Milton
3886,Pittsburgh,0.8,450400,0.0488,32561,Gulf Breeze
3887,Pittsburgh,0.8,450400,0.0488,32583,Milton
3888,Topeka,0.95,421800,0.0425,32563,Gulf Breeze
3889,Topeka,0.95,421800,0.0425,32530,Bagdad
3890,Topeka,0.95,421800,0.0425,32570,Milton
3891,Topeka,0.95,421800,0.0425,32565,Jay
3892,Topeka,0.95,421800,0.0425,32566,Navarre
3893,Topeka,0.95,421800,0.0425,32571,Milton
3894,Topeka,0.95,421800,0.0425,32561,Gulf Breeze
3895,Topeka,0.95,421800,0.0425,32583,Milton
3896,Topeka,0.95,285475,0.0488,32563,Gulf Breeze
3897,Topeka,0.95,285475,0.0488,32530,Bagdad
3898,Topeka,0.95,285475,0.0488,32570,Milton
3899,Topeka,0.95,285475,0.0488,32565,Jay
3900,Topeka,0.95,285475,0.0488,32566,Navarre
3901,Topeka,0.95,285475,0.0488,32571,Milton
3902,Topeka,0.95,285475,0.0488,32561,Gulf Breeze
3903,Topeka,0.95,285475,0.0488,32583,Milton
3904,Indianapolis,0.65,415935,0.0463,32563,Gulf Breeze
3905,Indianapolis,0.65,415935,0.0463,32530,Bagdad
3906,Indianapolis,0.65,415935,0.0463,32570,Milton
3907,Indianapolis,0.65,415935,0.0463,32565,Jay
3908,Indianapolis,0.65,415935,0.0463,32566,Navarre
3909,Indianapolis,0.65,415935,0.0463,32571,Milton
3910,Indianapolis,0.65,415935,0.0463,32561,Gulf Breeze
3911,Indianapolis,0.65,415935,0.0463,32583,Milton
3912,Indianapolis,0.9,427500,0.0463,32563,Gulf Breeze
3913,Indianapolis,0.9,427500,0.0463,32530,Bagdad
3914,Indianapolis,0.9,427500,0.0463,32570,Milton
3915,Indianapolis,0.9,427500,0.0463,32565,Jay
3916,Indianapolis,0.9,427500,0.0463,32566,Navarre
3917,Indianapolis,0.9,427500,0.0463,32571,Milton
3918,Indianapolis,0.9,427500,0.0463,32561,Gulf Breeze
3919,Indianapolis,0.9,427500,0.0463,32583,Milton
3920,Indianapolis,0.9,322317,0.0488,32563,Gulf Breeze
3921,Indianapolis,0.9,322317,0.0488,32530,Bagdad
3922,Indianapolis,0.9,322317,0.0488,32570,Milton
3923,Indianapolis,0.9,322317,0.0488,32565,Jay
3924,Indianapolis,0.9,322317,0.0488,32566,Navarre
3925,Indianapolis,0.9,322317,0.0488,32571,Milton
3926,Indianapolis,0.9,322317,0.0488,32561,Gulf Breeze
3927,Indianapolis,0.9,322317,0.0488,32583,Milton
3928,Indianapolis,0.6,417540,0.045,32563,Gulf Breeze
3929,Indianapolis,0.6,417540,0.045,32530,Bagdad
3930,Indianapolis,0.6,417540,0.045,32570,Milton
3931,Indianapolis,0.6,417540,0.045,32565,Jay
3932,Indianapolis,0.6,417540,0.045,32566,Navarre
3933,Indianapolis,0.6,417540,0.045,32571,Milton
3934,Indianapolis,0.6,417540,0.045,32561,Gulf Breeze
3935,Indianapolis,0.6,417540,0.045,32583,Milton
3936,Indianapolis,0.9,418770,0.0425,32563,Gulf Breeze
3937,Indianapolis,0.9,418770,0.0425,32530,Bagdad
3938,Indianapolis,0.9,418770,0.0425,32570,Milton
3939,Indianapolis,0.9,418770,0.0425,32565,Jay
3940,Indianapolis,0.9,418770,0.0425,32566,Navarre
3941,Indianapolis,0.9,418770,0.0425,32571,Milton
3942,Indianapolis,0.9,418770,0.0425,32561,Gulf Breeze
3943,Indianapolis,0.9,418770,0.0425,32583,Milton
3944,Topeka,0.8,360000,0.05,32563,Gulf Breeze
3945,Topeka,0.8,360000,0.05,32530,Bagdad
3946,Topeka,0.8,360000,0.05,32570,Milton
3947,Topeka,0.8,360000,0.05,32565,Jay
3948,Topeka,0.8,360000,0.05,32566,Navarre
3949,Topeka,0.8,360000,0.05,32571,Milton
