zip,year,bank,tractrat,income,bocreditscore,ltv,amount,rate,zipcode,city,state,metro,countyname,avghomevalue2016,avghomevalue2018
35114,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.9382,99065,5,0.95,156750,0.0488,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.8764,48144,2,1.01,90909,0.0538,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,1.1447,43764,3,1,64772,0.0513,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,1.1447,59724,4,0.8,51200,0.0425,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,1.0178,37860,5,1,98686,0.05,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,1.0178,37860,5,1,98686,0.05,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,1.0178,37860,5,1,98686,0.05,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,1.0178,37860,5,1,98686,0.05,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,1.0178,37860,5,1,98686,0.05,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,1.0178,37860,5,1,98686,0.05,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,1.0178,37860,5,1,98686,0.05,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,1.0178,37860,5,1,98686,0.05,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,1.0178,37860,5,1,98686,0.05,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,1.0178,37860,5,1,98686,0.05,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,1.0178,37860,5,1,98686,0.05,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,1.0178,37860,5,1,98686,0.05,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,1.0178,37860,5,1,98686,0.05,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,1.0178,37860,5,1,98686,0.05,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,1.0178,37860,5,1,98686,0.05,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,1.0178,37860,5,1,98686,0.05,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.8764,71076,2,0.97,111484,0.0513,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.9404,42828,3,1,74545,0.0525,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.9382,43212,5,0.8,71600,0.0488,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.9382,45648,4,0.75,57000,0.04,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,0.9778,28704,4,0.95,78550,0.05,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,1.0178,56292,2,1,102362,0.05,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,1.0178,56292,2,1,102362,0.05,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,1.0178,56292,2,1,102362,0.05,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,1.0178,56292,2,1,102362,0.05,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,1.0178,56292,2,1,102362,0.05,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,1.0178,56292,2,1,102362,0.05,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,1.0178,56292,2,1,102362,0.05,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,1.0178,56292,2,1,102362,0.05,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,1.0178,56292,2,1,102362,0.05,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,1.0178,56292,2,1,102362,0.05,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,1.0178,56292,2,1,102362,0.05,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,1.0178,56292,2,1,102362,0.05,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,1.0178,56292,2,1,102362,0.05,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,1.0178,56292,2,1,102362,0.05,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
35080,2018,Chicago,1.0178,56292,2,1,102362,0.05,35080,Helena,AL,Birmingham-Hoover,Shelby County,169495,183508
35051,2018,Chicago,1.0178,56292,2,1,102362,0.05,35051,Columbiana,AL,Birmingham-Hoover,Shelby County,135817,149832
35178,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35178,Vincent,AL,Birmingham-Hoover,Shelby County,136591,155666
35043,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35043,Chelsea,AL,Birmingham-Hoover,Shelby County,224628,236896
35094,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35094,Leeds,AL,Birmingham-Hoover,Jefferson County,138628,153977
35176,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35176,Vandiver,AL,Birmingham-Hoover,Shelby County,51381,135613
35007,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,151985,166425
35147,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35147,Chelsea,AL,Birmingham-Hoover,Shelby County,173894,188640
35114,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791,197869
35040,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35040,Calera,AL,Birmingham-Hoover,Shelby County,131360,145142
35115,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35115,Montevallo,AL,Birmingham-Hoover,Shelby County,112804,125862
35186,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35186,Wilsonville,AL,Birmingham-Hoover,Shelby County,171738,196526
35124,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35124,Pelham,AL,Birmingham-Hoover,Shelby County,178739,191853
35242,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,320558,338262
35078,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,127228,143452
35143,2018,Chicago,1.0178,65928,3,1.04,106399,0.0488,35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028,204205
